post_type,post_id,codice_electa,post_title,anno_opera,tax_materiali,misure_opera,tax_tipologia_opera,tax_tipo_opera,tax_subtipo_opera,esemplari_opera,file_immagine,id_import,codice_opera,post_status
catalogo,18798,1961 10,Lamento sugli eroi morti / (Lament on Dead Heroes),1961,"glazed ceramic, painted terracotta and brass",50 x 25 x 9 cm,Little Theaters, ,, ,1961_10.jpg,18798,8798,publish
catalogo,18799,1961 11,Il sole ed altri / (The Sun and Others),1961,brass,110 x 63 x 36 cm,Sculptures, ,,,1961_11.jpg,18799,8799,publish
catalogo,18800,1961 12,Incendio bianco / (White Blaze),1961,"painted terracotta, paper, brass, glazed ceramic and pumice",49 x 39 x 11 cm,Little Theaters, ,,,1961_12.jpg,18800,8800,publish
catalogo,18801,1961 13,Linee / (Lines),1961,brass,116 x 40 x 17 cm,Sculptures, ,,,1961_13.jpg,18801,8801,publish
catalogo,18802,1961 14,Reti / (Nets) ,1961,brass,101 x 37 x 16 cm,Sculptures, ,,,1961_14.jpg,18802,8802,publish
catalogo,18803,1961 15,La spiaggia / (The Beach),1961,brass,88 x 52 x 21 cm,Sculptures, ,,,1961_15.jpg,18803,8803,publish
catalogo,18804,1961 16,Preludio I / (Prelude I),1961,brass,126 x 80 x 23 cm,Sculptures, ,,,1961_16.jpg,18804,8804,publish
catalogo,18805,1961 17,Il viaggio / (The Journey) ,1961,"brass, bronze and painted wood",186 x 102 x 35 cm,Sculptures, ,,   ,1961_17.jpg,18805,8805,publish
catalogo,18806,1961 18,Preludio II / (Prelude II),1961,brass,"100 x 55 x 27,5 cm",Sculptures, ,,,1961_18.jpg,18806,8806,publish
catalogo,18807,1961 2,Trofeo di caccia I / (Hunting Trophy I),1961,brass,37 x 16 x 6 cm,Sculptures, ,,,1961_2.jpg,18807,8807,publish
catalogo,18809,1961 20,Il pittore / (The Painter) ,1961,brass and painted terracotta, ,Sculptures, ,,,1961_20.jpg,18809,8809,publish
catalogo,18810,1961 22,L'abbraccio / (The Embrace),1961,brass,33 x 13 cm,Sculptures, ,,,1961_22.jpg,18810,8810,publish
catalogo,18811,1961 24,L'abbraccio / (The Embrace),1961,brass,36 x 12 x 8 cm,Sculptures, ,,,1961_24.jpg,18811,8811,publish
catalogo,18812,1961 25,L'abbraccio / (The Embrace),1961,brass,36 x 18 x 10 cm,Sculptures, ,,,1961_25.jpg,18812,8812,publish
catalogo,18813,1961 26,L'abbraccio / (The Embrace),1961,brass,"36 x 13,5 x 9,5 cm",Sculptures, ,,,1961_26.jpg,18813,8813,publish
catalogo,18814,1961 27,L'abbraccio / (The Embrace),1961,brass,35 x 14 x 10 cm,Sculptures, ,,,1961_27.jpg,18814,8814,publish
catalogo,18815,1961 28,L'abbraccio / (The Embrace),1961,brass,"39 x 18 x 11,5 cm",Sculptures, ,,  ,1961_28.jpg,18815,8815,publish
catalogo,18816,1961 29,L'abbraccio / (The Embrace),1961,brass,"35 x 14,5 x 11 cm",Sculptures, ,,,1961_29.jpg,18816,8816,publish
catalogo,18817,1961 2B,Senza titolo / (Untitled),circa 1961,glazed polychrome ceramic,"34,5 x 76,5 cm",bas reliefs,ceramic,,,1961_2B.jpg,18817,8817,publish
catalogo,18818,1961 3,Trofeo di caccia II / (Hunting Trophy II),1961,brass,29 x 17 x 8 cm,Sculptures, ,,,1961_3.jpg,18818,8818,publish
catalogo,18819,1961 34,La vacca lunatica / (The Moody Cow),1961,brass,"41 x 23,5 x 6,5 cm   ",Sculptures, ,,,1961_34.jpg,18819,8819,publish
catalogo,18820,1961 38,La vacca lunatica / (The Moody Cow),1961,brass,31 x 21 x 8 cm,Sculptures, ,,,1961_38.jpg,18820,8820,publish
catalogo,18821,1961 4,Falso trofeo / (False Trophy),1961,brass,102 x 41 x 22 cm,Sculptures, ,,,1961_4.jpg,18821,8821,publish
catalogo,18822,1961 40,La vacca lunatica / (The Moody Cow),1961,brass,"40 x 23,5 x 8 cm",Sculptures, ,,,1961_40.jpg,18822,8822,publish
catalogo,18823,1961 42,La vacca lunatica / (The Moody Cow),1961,brass,41 x 24 x 10 cm,Sculptures, ,,,1961_42.jpg,18823,8823,publish
catalogo,18824,1961 45,La vacca lunatica / (Moody Cow),1961,brass,"39,5 x 21 x 7 cm",Sculptures, ,,,1961_45.jpg,18824,8824,publish
catalogo,18825,1961 47,L'abbraccio / (The Embrace),1961,brass,"28,5 x 14 cm",Sculptures, ,,,1961_47.jpg,18825,8825,publish
catalogo,18826,1961 48,La vacca lunatica / (The Moody Cow),1961,brass,40 x 22 x 6 cm,Sculptures, ,, ,1961_48.jpg,18826,8826,publish
catalogo,18827,1961 52,L'abbraccio / (The Embrace),1961,brass,36 x 11 x 13 cm,Sculptures, ,,,1961_52.jpg,18827,8827,publish
catalogo,18828,1961 5B,Senza titolo / (Untitled),circa 1961,glazed polychrome ceramic,50 x 71 cm,bas reliefs,ceramic,,,1961_5B.jpg,18828,8828,publish
catalogo,18829,1961 6,Falso trofeo II / (False Trophy II),1961,brass,115 x 25 x 14 cm,Sculptures, ,,,1961_6.jpg,18829,8829,publish
catalogo,18830,1961 6B,Senza titolo / (Untitled),circa 1961,glazed polychrome ceramic,45 x 71 cm,bas reliefs,ceramic,, ,1961_6B.jpg,18830,8830,publish
catalogo,18831,1961 7,Corteo / (Cortège),1961,brass,"77,3 x 60 x 17,6 cm",Sculptures, ,,,1961_7.jpg,18831,8831,publish
catalogo,18832,1961 8,Angoscia / (Angst),1961,painted terracotta,"52,5 x 32,5 x 10 cm",Little Theaters, ,, ,1961_8.jpg,18832,8832,publish
catalogo,18833,1961 8B,Senza titolo / (Untitled),circa 1961,glazed polychrome ceramic,41 x 47 cm,bas reliefs,ceramic,,,1961_8B.jpg,18833,8833,publish
catalogo,18834,1961 9,La vita a pezzi / (Life in Pieces),1961,"painted terracotta, brass and bronze","45,8 x 34 x 13 cm",Little Theaters, ,,,1961_9.jpg,18834,8834,publish
catalogo,18835,1962 1 / 1.1,Autoritratto / (Self-portrait),1962,brass,103 x 70 x 28 cm,Sculptures, ,,,1962_1_/_1.1.jpg,18835,8835,publish
catalogo,18836,1962 10,Le maldicenti / (The Slanderers),1962,painted terracotta,"39,3 x 24,4 x 6,4 cm",Little Theaters, ,,,1962_10.jpg,18836,8836,publish
catalogo,18837,1962 11,Gli oggetti / (The Objects),1962,painted terracotta,"40,2 x 27 x 6,7 cm",Little Theaters, ,,,1962_11.jpg,18837,8837,publish
catalogo,18838,1962 12,Il riposo del guerriero / (The Rest of the Warrior),1962,painted terracotta,40 x 28 x 9 cm,Little Theaters, ,,,1962_12.jpg,18838,8838,publish
catalogo,18840,1962 14/ 14.1/14.2,Monumento ai perseguitati politici  / (Monument to the Politically Persecuted),1962 (1963),brass,120 x 66 x 15 cm,Sculptures, ,, ,1962_14/_14.1/14.2.jpg,18840,8840,publish
catalogo,18841,1962 16,Senza titolo - Tre cerchi / (Untitled - Three Circles),circa 1962,brass (prototype),"35 x 15 x 9,5 cm",Sculptures, ,,    ,1962_16.jpg,18841,8841,publish
catalogo,18842,1962 2,Omaggio a Scheiwiller / (Homage to Scheiwiller),1962,brass,103 x 50 x 20 cm,Sculptures, ,,,1962_2.jpg,18842,8842,publish
catalogo,18843,1962 2B,Senza titolo / (Untitled),circa 1962,glazed polychrome ceramic,"24,5 x 43 cm",bas reliefs,ceramic,,,1962_2B.jpg,18843,8843,publish
catalogo,18844,1962 3,Poesia / (Poetry),1962,brass,120 x 40 x 33 cm,Sculptures, ,,,1962_3.jpg,18844,8844,publish
catalogo,18845,1962 5,Jonio ,1962,brass,140 x 65 x 30 cm,Sculptures, ,,,1962_5.jpg,18845,8845,publish
catalogo,18846,1962 6,Venezia / (Venice),1962,brass and glazed ceramic ,175 x 44 x 23 cm,Sculptures, ,,,1962_6.jpg,18846,8846,publish
catalogo,18847,1962 7,Monumento ai perseguitati politici / (Monument to the Politically Persecuted),1962,brass (prototype),54 x 30 x 6 cm,Sculptures, ,,,1962_7.jpg,18847,8847,publish
catalogo,18848,1962 8,Josephine Baker ,1962,brass and bronze,"51,7 x 11 x 10,5 cm",Sculptures, ,,,1962_8.jpg,18848,8848,publish
catalogo,18849,1962 13,Teatrino per Scheiwiller / (Little Theather for Scheiwiller),1962,painted terracotta,"53,1 x 28,5 x 12,6 cm",Little Theaters, ,, ,1962_13.jpg,18849,8849,publish
catalogo,18849,1962 9,La casa degli antenati / (The Ancestors House),1962,brass,"74,5 x 31 x 20 cm",Sculptures, ,,,1962_9.jpg,18849,8849,publish
catalogo,18850,1963 1,L'ambizioso / (The Ambitious),1963,brass ,180 x 33 x 18 cm ,Sculptures, ,,,1963_1.jpg,18850,8850,publish
catalogo,18851,1963 11,Natale / (Christmas),1963,brass,50 x 15 x 5 cm,Sculptures, ,,,1963_11.jpg,18851,8851,publish
catalogo,18852,1963 12,Natale / (Christmas),1963,brass,"44,5 x 8 x 5 cm",Sculptures, ,,  ,1963_12.jpg,18852,8852,publish
catalogo,18853,1963 13,Pendolo / (Pendulum),1963,brass  ,"16 x 14,5 x 4 cm",sculptures, ,,,1963_13.jpg,18853,8853,publish
catalogo,18854,1963 2,La balançoire aux violettes / (The Swing with Violets),1963,brass and painted polystyrene,112 x 28 x 38 cm,Sculptures, ,,,1963_2.jpg,18854,8854,publish
catalogo,18855,1963 3,Città / (City),1963,brass,172 x 70 x 27 cm,Sculptures, ,,,1963_3.jpg,18855,8855,publish
catalogo,18856,1963 3B,Orchestra d'archi e coro di voci lontane / (Orchestra of Arches and Choir of faraway Voices),circa 1963,glazed polychrome ceramic,50 x 175 cm,bas reliefs,ceramic,,,1963_3B.jpg,18856,8856,publish
catalogo,18857,1963 4,Il Canal Grande / (The Grand Canal),1963,"painted terracotta, refractory and brass",54 x 210 x 14 cm,Sculptures, ,,,1963_4.jpg,18857,8857,publish
catalogo,18858,1963 5,Un giorno d'anarchia / (A Day of Anarchy),1963,"painted terracotta, fabric and brass",68 x 73 x 11 cm,Little Theaters, ,,,1963_5.jpg,18858,8858,publish
catalogo,18859,1963 6,Gli stracci / (The Rags),1963,"painted terracotta, fabric, brass and glazed ceramic ","59,8 x 33,5 x 7,5 cm",Little Theaters, ,,,1963_6.jpg,18859,8859,publish
catalogo,18860,1963 7,Senza titolo / (Untitled),1963,brass,"53 x 14,5 x 10 cm",Sculptures, ,,,1963_7.jpg,18860,8860,publish
catalogo,18861,1963 9,Il bacio / (The Kiss),1963,brass and bronze (prototype),"22,5 x 8 x 4 cm",Sculptures, ,, ,1963_9.jpg,18861,8861,publish
catalogo,18862,1964 1,Senza titolo / (Senza titolo),1964,brass and terracotta,39 x 12 x 12 cm,Sculptures, ,,,1964_1.jpg,18862,8862,publish
catalogo,18863,1964 10,Il leone con il cornuto / (The Lion with the Horned),circa 1964,brass,"54 x 18 x 10,5 cm",Sculptures, ,,,1964_10.jpg,18863,8863,publish
catalogo,18864,1964 13,Il leone con il cornuto / (The Lion with the Horned),circa 1964,brass,"54 x 16 x 9,5 cm",Sculptures, ,,,1964_13.jpg,18864,8864,publish
catalogo,18865,1964 14,Ellissi / (Ellipse),1964,stainless steel  ,100 x 50 x 21 cm,Sculptures, ,,Edition of 1 + 1 AP,1964_14.jpg,18865,8865,publish
catalogo,18866,1964 15,Il leone con il cornuto / (The Lion with the Horned),circa 1964,brass,"h. 49,5 x 15 x 8,3 cm",Sculptures, ,,,1964_15.jpg,18866,8866,publish
catalogo,18867,1964 16,Senza titolo / (Untitled),1964,brass,53 x 15 x 15 cm,Sculptures, ,,,1964_16.jpg,18867,8867,publish
catalogo,18868,1964 1B,Senza titolo / (Untitled),circa 1964,painted wood and nails,"30,5 x 60 x 4,5 cm",bas reliefs,plaster/others,,,1964_1B.jpg,18868,8868,publish
catalogo,18869,1964 2B,Senza titolo / (Untitled),circa 1964,plaster and mixed media,54 x 75 cm,bas reliefs,plaster/others,, ,1964_2B.jpg,18869,8869,publish
catalogo,18890,1964 3,Il toro / (The Bull),1964,brass,"19 x 28,5 x 19 cm",Sculptures, ,, ,1964_3.jpg,18890,8890,publish
catalogo,18891,1964 3B,Senza titolo / (Untitled),circa 1964,plaster and mixed media,50 x 70 cm,bas reliefs,plaster/others,, ,1964_3B.jpg,18891,8891,publish
catalogo,18892,1964 4,Il balletto / (The Ballet),1964,brass,57 x 23 x 32 cm,Sculptures, ,,,1964_4.jpg,18892,8892,publish
catalogo,18893,1964 4B,Senza titolo / (Untitled),circa 1964,plaster and mixed media,55 x 75 cm,bas reliefs,plaster/others,, ,1964_4B.jpg,18893,8893,publish
catalogo,18894,1964 5,Art Nouveau ,1964,brass,54 x 25 x 14 cm,Sculptures, ,,,1964_5.jpg,18894,8894,publish
catalogo,18895,1964 7,Cometa / (Comet),1964,brass,"51 x 15 x 8,5 cm",Sculptures, ,,,1964_7.jpg,18895,8895,publish
catalogo,18896,1964 8,Il leone con il cornuto / (The Lion with the Horned),circa 1964,brass,53 x 17 x 10 cm,Sculptures, ,,    ,1964_8.jpg,18896,8896,publish
catalogo,18897,1964 9,Il leone con il cornuto / (The Lion and the Horned),circa 1964,brass,50 x 15 x 8 cm,Sculptures, ,,,1964_9.jpg,18897,8897,publish
catalogo,18898,1965 12,Alberello / (Little Tree),1965,brass (prototype),56 x 19 x 10 cm,Sculptures, ,,,1965_12.jpg,18898,8898,publish
catalogo,18899,1965 13,Alberello / (Little Tree),1965,brass,45 x 10 x 14 cm,Sculptures, ,,,1965_13.jpg,18899,8899,publish
catalogo,18900,1965 14,Alberello / (Little Tree),1965,brass,257 x 105 x 55 cm,Sculptures, ,,,1965_14.jpg,18900,8900,publish
catalogo,18901,1965 15,Alberello / (Little Tree),1965 (1970),silver,"55 x 18,5 x 18 cm",Sculptures, ,,Edition of 60,1965_15.jpg,18901,8901,publish
catalogo,18902,1965 16 ,Alberello / (Little Tree),1965 (1971),stainless steel ,223 x 79 x 69 cm,Sculptures, ,,Editon of 3 + 1 AP,1965_16_.jpg,18902,8902,publish
catalogo,18903,1965 17,Il cinema / (The Cinema),1965 (1967),brass,76 x 125 x 63 cm,Sculptures, ,,,1965_17.jpg,18903,8903,publish
catalogo,18904,1965 18,Senza titolo / (Untitled),circa 1965,brass, ,Sculptures, ,,,1965_18.jpg,18904,8904,publish
catalogo,18905,1965 19,Alberello / (Little Tree),1965,brass,56 x 19 x 10 cm,sculptures, ,,,1965_19.jpg,18905,8905,publish
catalogo,18906,1965 1B,Senza titolo / (Untitled),circa 1965,"plaster, mixed media and brass",70 x 90 x 8 cm ,bas reliefs,plaster/others,,,1965_1B.jpg,18906,8906,publish
catalogo,18907,1965 2,La baracca / (The Shack),1965,brass,119 x 43 x 40 cm,Sculptures, ,,,1965_2.jpg,18907,8907,publish
catalogo,18908,1965 20,Senza titolo / (Untitled),circa 1965,brass,120 x 15 x 15 cm,Sculptures, ,,,1965_20.jpg,18908,8908,publish
catalogo,18909,1965 2B,Senza titolo / (Untitled),circa 1965,plaster and mixed media,"26,5 x 24 cm",bas reliefs,plaster/others,, ,1965_2B.jpg,18909,8909,publish
catalogo,18910,1965 3,Il cinema / (The Cinema),1965,"brass, iron and bronze","99,5 x 61 x 48 cm",Sculptures, ,, ,1965_3.jpg,18910,8910,publish
catalogo,18911,1965 4,Metrò natalizio / (Christmas Metro),1965,brass,82 x 53 x 32 cm,Sculptures, ,,,1965_4.jpg,18911,8911,publish
catalogo,18912,1965 5,Il circo / (The Circus),1965,brass,106 x 86 x 46 cm,Sculptures, ,,,1965_5.jpg,18912,8912,publish
catalogo,18913,1965 6,Meditazione sotto l'albero / (Meditation under the Tree),1965,brass,148 x 51 x 40 cm,Sculptures, ,,,1965_6.jpg,18913,8913,publish
catalogo,18914,1965 8,Marcel Duchamp e il Mediterraneo / (Marcel Duchamp and the Mediterranean Sea),1965,painted terracotta and brass,74 x 31 x 17 cm,Little Theaters, ,,,1965_8.jpg,18914,8914,publish
catalogo,18915,1966 1,L'Africa / (Africa),1966,"painted terracotta, brass, plastic and bronze","49,5 x 45 x 6,7 cm",Little Theaters, ,,,1966_1.jpg,18915,8915,publish
catalogo,18916,1966 10,Il carro / (The Cart),1966,brass,92 x 65 x 10 cm,Sculptures, ,,,1966_10.jpg,18916,8916,publish
catalogo,18917,1966 11,Il carro / (The Cart),1966,brass,243 x 160 x 45 cm,Sculptures, ,, ,1966_11.jpg,18917,8917,publish
catalogo,18918,1966 13,La barca / (The Boat),1966,brass,267 x 90 x 70 cm,Sculptures, ,, ,1966_13.jpg,18918,8918,publish
catalogo,18919,1966 14,Il canto di Femio / (Femio's Song),1966,brass and bronze,158 x 122 x 42 cm,Sculptures, ,,,1966_14.jpg,18919,8919,publish
catalogo,18920,1966 16,La pioggia / (The Rain),1966 (1972),brass,180 x 200 x 60 cm,Sculptures, ,,,1966_16.jpg,18920,8920,publish
catalogo,18921,1966 17,La pioggia / (The Rain),1966 (1970),gold,61 x 30 x 20 cm ,Scultura, ,,Edition of 3 + 1 AP ,1966_17.jpg,18921,8921,publish
catalogo,18922,1966 19,Il coro / (The Choir),1966,brass,h. 69 cm,Sculptures, ,,,1966_19.jpg,18922,8922,publish
catalogo,18923,1966 2,Il pittore / (The Painter),1961 + 1966,brass,168 x 33 x 29 cm,Sculptures, ,,,1966_2.jpg,18923,8923,publish
catalogo,18924,1966 3,L'aquila / (The Eagle),1966,"brass, rubber and painted plaster",75 x 31 x 18 cm,Sculptures, ,,,1966_3.jpg,18924,8924,publish
catalogo,18925,1966 4,"Assolutamente, forse / (Absolutely, Maybe)",1966,brass,101 x 22 x 22 cm,Sculptures, ,,,1966_4.jpg,18925,8925,publish
catalogo,18926,1966 5,Le streghe / (The Witches),1966,brass,210 x 110 x 110 cm,Sculptures, ,,,1966_5.jpg,18926,8926,publish
catalogo,18927,1966 6,Uomini / (Men),1966,brass,111 x 41 x 24 cm,Sculptures, ,, ,1966_6.jpg,18927,8927,publish
catalogo,18928,1966 7,Omaggio a Max Ernst / (Homage to Max Ernst),1966,brass,193 x 29 x 29 cm,Sculptures, ,,,1966_7.jpg,18928,8928,publish
catalogo,18929,1966 9,"Ahi come presto stridono i venti, misti alla fredda pioggia autunnal... (da un duetto di Mendelssohn) / (Ah, how soon winds shriek, mixed with cold autumnal rain (from a duet by Mendelssohn)",1966,brass and bronze,240 x 59 x 54 cm,Sculptures, ,,,1966_9.jpg,18929,8929,publish
catalogo,18930,1967 1,La strega / (The Witch),1967,brass,63 x 10 x 11 cm,Sculptures, ,, ,1967_1.jpg,18930,8930,publish
catalogo,18931,1967 10,Il Bucintoro / (The Bucintoro),1967,brass,185 x 180 x 70 cm,Sculptures, ,, ,1967_10.jpg,18931,8931,publish
catalogo,18932,1967 11,Le diagonali / (The Diagonals),1967,brass,86 x 63 x 26 cm,Sculptures, ,, ,1967_11.jpg,18932,8932,publish
catalogo,18933,1967 12,L'universo / (The Universe),1967,"brass, bronze and glazed ceramic","66,8 x 78 x 24,5 cm",Sculptures, ,,,1967_12.jpg,18933,8933,publish
catalogo,18934,1967 13,La vergine I / (The Virgin I),1967,painted terracotta and glazed ceramic,46 x 30 x 5 cm,Little Theaters, ,,,1967_13.jpg,18934,8934,publish
catalogo,18935,1967 14,Toro / (Bull),1967,brass,21 x 31 x 17 cm,Sculptures, ,, ,1967_14.jpg,18935,8935,publish
catalogo,18936,1967 17,Scultura G (Nove cerchi) / Sculpture G (Nine circles),1967,brass,"37,5 x 20 x 18 cm",Sculptures, ,,,1967_17.jpg,18936,8936,publish
catalogo,18937,1967 18,Scultura G (Nove cerchi) / Sculpture G (Nine circles),1967,brass,32 x 21 x 16 cm,Sculptures, ,,,1967_18.jpg,18937,8937,publish
catalogo,18938,1967 2,Samurai ,1967,brass,"30 x 9,5 x 3,5 cm",Sculptures, ,, ,1967_2.jpg,18938,8938,publish
catalogo,18939,1967 20,Scultura G (Nove cerchi) / Sculpture G (Nine circles),1967 (1972),gold,32 x 20 x 22 cm,Sculptures, ,,Edition of 3 + 1 AP,1967_20.jpg,18939,8939,publish
catalogo,18940,1967 21,Canone variato I / (Varied Canon I),1967 (1973),stainless steel,136 x 115 x 50 cm (each element),Sculptures, ,, ,1967_21.jpg,18940,8940,publish
catalogo,18941,1967 22,Canone variato I / (Varied Canon I),1967 (1973),gold,"121,5 x 66 x 25 cm",Sculptures, ,,Edition of 3 + 1 AP ,1967_22.jpg,18941,8941,publish
catalogo,18942,1967 23,Scultura G (Nove cerchi) / Sculpture G (Nine circles),1967 (1968),stainless steel ,168 x 99 x 81 cm ,Sculptures, ,,Edition of 6 + 1 AP,1967_23.jpg,18942,8942,publish
catalogo,18943,1967 25,Scultura G (Cerchi) / Sculpture G (Circles),1967,brass,"35,5 x 12 cm",Sculptures, ,, ,1967_25.jpg,18943,8943,publish
catalogo,18944,1967 26,La strega / (The Witch),circa 1967,brass,"107,5 x 49,5 x 25 cm",sculptures, ,, ,1967_26.jpg,18944,8944,publish
catalogo,18945,1967 27,Scultura G (Nove cerchi) / Sculpture G (Nine circles),1967,brass,h. 35 cm,Sculptures, ,,,1967_27.jpg,18945,8945,publish
catalogo,18946,1967 28,L'universo / (The Universe),1967,brass (prototype),"21 x 22,5 x 10 cm",Sculptures, ,,,1967_28.jpg,18946,8946,publish
catalogo,18947,1967 29,Luna / (Moon),circa 1967,brass,"38,5 x 11,5 x 4,6 cm",Sculptures, ,,,1967_29.jpg,18947,8947,publish
catalogo,18948,1967 3,Tomba Licitra / (Licitra Grave),1967,plaster and brass (prototype),"45 x 26 x 1,5 cm",Sculptures, ,,,1967_3.jpg,18948,8948,publish
catalogo,18949,1967 30,La monta solare / (The solar Horse Riding),1967,brass and ceramic,175 x 185 x 50 cm,sculptures, ,,,1967_30.jpg,18949,8949,publish
catalogo,18950,1967 5,L'apartheid / (The apartheid),1967,brass and bronze,74 x 33 x 28 cm,Sculptures, ,, ,1967_5.jpg,18950,8950,publish
catalogo,18951,1967 7,Canone variato I / (Varied Canon I),1967,brass on stainless steel base (prototype),34 x 78 x 36 cm,Sculptures, ,,,1967_7.jpg,18951,8951,publish
catalogo,18952,BA 010,Senza titolo / (Untitled),circa 1960,glazed polychrome ceramic,"28 x 45,8 cm",bas reliefs,ceramic,,  ,BA_010.jpg,18952,8952,publish
catalogo,18953,BA 073,Senza titolo / (Untitled),circa 1962,glazed polychrome ceramic,47 x 34 cm,bas reliefs,ceramic,,,BA_073.jpg,18953,8953,publish
catalogo,18954,BA 074,Senza titolo / (Untitled),circa 1962,glazed polychrome ceramic,"47 x 27,5 cm",bas reliefs,ceramic,,,BA_074.jpg,18954,8954,publish
catalogo,18955,BA 075,Senza titolo / (Untitled),circa 1962,glazed polychrome ceramic,"46 x 69,5 cm",bas reliefs,ceramic,,,BA_075.jpg,18955,8955,publish
catalogo,18956,BA 081,Senza titolo / (Untitled),circa 1962,glazed polychrome ceramic,49 x 34 cm,bas reliefs,ceramic,,,BA_081.jpg,18956,8956,publish
catalogo,18957,BA 083,Senza titolo / (Untitled),circa 1962,glazed polychrome ceramic,49 x 38 cm,bas reliefs,ceramic,,,BA_083.jpg,18957,8957,publish
catalogo,18958,BA 084,Senza titolo / (Untitled),circa 1962,glazed polychrome ceramic,51 x 38 cm,bas reliefs,ceramic,,,BA_084.jpg,18958,8958,publish
catalogo,18959,BA 090,Senza titolo / (Untitled),circa 1962,glazed polychrome ceramic,50 x 63 cm,bas reliefs,ceramic,,,BA_090.jpg,18959,8959,publish
catalogo,18960,BA 094,Senza titolo / (Untitled),circa 1962,glazed polychrome ceramic,50 x 18 cm,bas reliefs,ceramic,,,BA_094.jpg,18960,8960,publish
catalogo,18961,BA 095,Senza titolo / (Untitled),circa 1962,glazed polychrome ceramic,52 x 40 cm,bas reliefs,ceramic,,,BA_095.jpg,18961,8961,publish
catalogo,18962,BA 101,Senza titolo / (Untitled),circa 1962,glazed polychrome ceramic,49 x 32 cm,bas reliefs,ceramic,,,BA_101.jpg,18962,8962,publish
catalogo,18963,BE 015,Giraffa / (Giraffe),circa 1960,glazed polychrome ceramic                                                                                                                                                                                                                               ,"45,7 x 24,5 x 12 cm",ceramics,animals,,,BE_015.jpg,18963,8963,publish
catalogo,18964,BE 016,Giraffa / (Giraffe),circa 1960,glazed polychrome ceramic,32 x 25 x 14 cm,ceramics ,animals,,,BE_016.jpg,18964,8964,publish
catalogo,18965,BE 148,Cavallino / (Little Horse),circa 1960,glazed polychrome ceramic,25 x 15 x 7 cm,ceramics,animals,,,BE_148.jpg,18965,8965,publish
catalogo,18966,BE 154,Pesce / (Fish),circa 1960,glazed polychrome ceramic,"17 x 16,6 cm (Fish) ; 25 x 25 cm (Tile)",ceramics,animals,,,BE_154.jpg,18966,8966,publish
catalogo,18967,CO 053,Coppa / (Bowl),1960,glazed polychrome ceramic,16 x Ø 32 cm ,Ceramics,Bowls,, ,CO_053.jpg,18967,8967,publish
catalogo,18968,CO 075,Coppa / (Bowl),circa 1965,glazed polychrome ceramic,11 x Ø 27 cm,ceramics,bowls,,,CO_075.jpg,18968,8968,publish
catalogo,18969,CO 077,Coppa / (Bowl),circa 1963,glazed polychrome ceramic,h. 12 x Ø 25 cm,ceramics,Bowls,,,CO_077.jpg,18969,8969,publish
catalogo,18970,CP 10,Coppa / (Bowl),1960,glazed polychrome ceramic,"24,5 x 22 x 16,5 cm",ceramics,Bowls,,,CP_10.jpg,18970,8970,publish
catalogo,18971,CT 110,Coppetta / (Little Bowl),circa 1965,glazed polychrome ceramic,"h. 6,3 x Ø 14 cm",ceramics,bowls,,,CT_110.jpg,18971,8971,publish
